,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,rms,centroid,bandwidth,contrast,flatness,rolloff,tonnetz,zero_crossing_rate,poly_features,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Class
0,0.42103508,0.5961343,0.2773652,1.1003209,0.05066296,2134.5639964017714,1710.0308184111075,20.951090762058055,0.013500578,3428.446898708454,-0.00615297970969732,0.14936890354046242,0.7432071024208694,-272.6298,96.86443,-86.22162,-9.168318,4.169064,-16.863977,-13.483451,-0.15073417,-6.5874715,12.746602,11.142547,10.575512,2.8224592,1.1033576,-5.579168,2.5960612,3.2115486,2.1094527,-1.9883207,8.947316,5.0020285,1.4041765,4.057379,1.414921,-2.9597344,5.9678926,-1.0870236,4.122338,0.8770039,2.30225,3.1168427,2.833068,-2.6234717,2.1117995,0.42967764,3.1507876,0.7439055,1.3192832,1.5101154,1.9387916,3
1,0.40445814,0.5881119,0.2762843,1.1825454,0.05082522,2092.131632187527,1582.5803392096927,20.582664154031452,0.011403426,3173.035726381864,-0.008002553687781114,0.15389891166907516,0.7022256498869519,-291.95013,100.77206,-94.797745,-11.993613,7.0691843,-18.438421,-16.285732,-1.0658544,-8.600837,10.796624,11.014715,12.148184,2.721354,-3.7608755,-7.227092,-0.2972488,1.9146482,-0.36777586,-3.887914,8.959189,7.1217675,-0.23361339,1.6994427,-0.69303733,-5.020294,3.6768932,0.009415952,1.2339574,-1.223079,2.9428926,4.924616,1.185976,-3.2273169,0.32791898,-0.35106027,2.9693117,-0.68874645,0.11192952,0.861981,2.3696713,3
2,0.41557056,0.5957543,0.27987805,1.0896581,0.045924738,2091.1792472554243,1605.886533827929,20.2555465696327,0.012867627,3238.382152050217,-0.003415381539330248,0.15378601427023122,0.6289342517314954,-300.3544,102.79726,-90.32627,-12.500052,9.068972,-20.856758,-16.338366,-2.211881,-5.5252585,13.168405,9.198417,9.296825,1.7115629,-2.1704612,-4.062697,0.112318724,-0.8507828,0.93689847,-1.4158537,5.6048274,2.7071123,-1.263104,3.073265,0.5550308,-4.735775,4.591243,1.0571487,-0.76241684,1.0139126,2.2850354,2.344614,0.22947423,-0.3192065,0.09590087,0.5807675,0.84555274,-0.19352971,0.027847378,0.8409926,0.7806426,3
3,0.3964573,0.5576335,0.27313614,1.7006884,0.057532378,2014.3198797199645,1499.4966410552483,20.839412867988923,0.009972483,3060.8888129967486,-0.005920004912973171,0.14884110820086704,0.7324909128079474,-298.82608,103.67768,-94.644806,-13.064194,10.258672,-25.48512,-16.722872,-4.510607,-4.0122824,13.7544,13.553984,11.025495,0.591739,-4.2467036,-7.347639,0.12544948,2.3478818,-0.4076247,-1.4815537,6.525729,4.814185,-2.175538,1.5744404,-0.28350452,-3.1745453,3.3976007,2.754978,-0.33634666,2.1565473,2.8833845,0.9161471,-0.9698021,-2.0000367,1.3766824,1.8155655,0.15778303,0.7659478,1.1506934,1.8007007,0.10701862,3
4,0.4958823,0.6657582,0.2810933,0.16732265,0.022238338,2358.8799853480823,2137.3366255226856,17.830943099746666,0.04502229,4198.0517578125,0.009340829138078013,0.14133649553571428,0.315184756012802,-254.78256,93.036896,-46.622837,2.4423153,-10.854549,-4.5403686,-3.200221,-1.4850792,7.1873155,2.781348,3.916826,6.287991,1.3862151,-0.02316962,-4.202264,-1.2611136,-3.3728528,4.7695436,0.47189343,5.917699,-2.883122,3.9854648,-7.1602025,1.2918946,-1.1272165,2.3940642,-1.3130525,1.8348267,-0.15375511,0.8575737,-3.0282352,-0.2963881,-4.903826,0.46968105,-3.1417747,1.8674883,-1.5468619,1.650067,0.10856495,0.24089609,3
5,0.76757795,0.5007081,0.2550213,9.627415,0.21082158,1575.5683721953692,2274.924606170467,20.14355103208117,0.0014818523,3719.082906204841,0.005220304308639966,0.016316496567919076,1.3465013810748956,-142.48134,96.04191,-16.521109,20.989513,9.278893,20.43111,1.2249029,14.921892,9.47138,14.491002,6.23397,9.933496,2.5035312,2.832115,10.706561,15.233299,7.617198,10.133853,3.7639062,5.7377396,4.974741,12.666981,-2.0216324,4.9566402,7.69917,14.976609,5.168363,4.517802,4.3590436,0.9399583,1.3934668,7.0786033,0.9691619,-0.6497302,0.9523913,5.587425,-2.2722375,-0.6145596,-2.519438,6.718669,5
6,0.7695125,0.5134814,0.26496714,9.82091,0.21301767,1554.0364031093652,2256.377128652706,20.10195277850497,0.0014876734,3636.248532333815,0.006040571216267961,0.015407672507225434,1.3762378801186113,-140.1795,98.670555,-15.367893,21.849867,9.585679,19.78202,0.54121274,14.823689,8.307465,13.15161,6.0278206,10.196786,2.41645,3.098016,10.305758,14.138601,6.929878,9.917962,3.6922557,5.2723756,4.9515414,12.248837,-2.2957914,4.5157957,7.427712,14.366325,5.051669,4.352404,5.034888,1.7225349,2.3605146,7.3324294,0.92285264,-0.1951862,1.457622,6.1617155,-2.5569017,-0.97808343,-2.57569,6.7595787,5
7,0.33838326,0.5216209,0.2527845,0.5414465,0.05266244,1795.5378761521488,1540.7358033480798,22.218812474910614,0.0040831636,2988.696571305997,-0.027599921183245724,0.1199506638367052,0.8469275242096452,-179.40863,129.50392,-70.06777,12.455749,-22.094778,9.270917,-20.31444,0.6062324,-20.125128,-11.59809,-3.9905217,3.1163762,1.9832753,6.9191484,0.7472862,-1.172844,-1.1234634,6.241208,-7.9535737,-19.043333,-20.44033,7.9859986,14.405156,2.4482596,-11.52989,5.532802,3.192808,-11.148796,-19.176256,3.3276417,7.949664,1.0288535,-4.9229975,2.1394935,-0.35604337,4.9998937,0.41414222,-3.80692,-5.693665,-4.08317,8
8,0.32324648,0.53257006,0.25285938,0.6306184,0.056714125,1812.9437294265854,1551.0594471938348,22.360511532611167,0.004243915,2991.310428332731,-0.0381745715113072,0.12081997380780347,0.883556760242632,-174.72879,127.82638,-69.46411,10.450561,-21.591246,11.462327,-19.446735,2.60507,-20.659502,-13.420361,-4.4703364,4.5554547,4.229079,7.7341547,0.050313078,0.29090157,-0.60766256,7.203894,-5.723098,-17.680023,-19.470755,7.1397247,14.286693,2.0568876,-11.522161,4.9302406,3.5162692,-10.612822,-17.045395,4.2871017,6.656482,1.075124,-3.2971818,1.3049777,-1.8475629,6.1718636,1.3345366,-3.8985124,-4.2027016,-3.0845199,8
9,0.3772102,0.58913034,0.27333042,0.15074004,0.027065456,1640.869442289856,1515.0253810570375,21.697814947746515,0.0043668724,2549.5063561235547,-0.004325829217084432,0.11548557171242775,0.43739267779094,-244.25644,143.54518,-58.967995,-0.40571308,-11.707361,13.307512,-13.226681,-3.4212596,-7.6341643,-5.041872,-2.4868245,1.5603487,1.082244,-0.07128553,-5.882462,-8.542621,-7.7890534,12.383728,4.0982313,-7.6853237,-16.059286,5.1667542,7.67067,-0.5915606,-13.368862,-2.1760054,2.4213476,-2.1375985,-12.261617,-0.1481708,2.837807,4.1017423,-1.9783788,-2.2078621,-5.719373,2.3208969,-0.073489055,0.41038644,-2.0266075,-2.3233268,8
10,0.38952702,0.5907519,0.27564892,0.11224152,0.023732422,1573.0256582386448,1502.1383420909888,21.412672234846482,0.004244428,2409.104892973266,0.0028768849234588516,0.11285223988439307,0.3973286690729287,-255.1394,149.57088,-55.152016,-3.3058398,-7.1564307,12.341202,-11.035771,-3.9355614,-5.8438034,-4.0077567,-2.9379168,1.0912406,-1.1960585,-0.48515671,-6.7056713,-7.8140836,-7.512272,10.762289,3.7799604,-6.2947907,-15.4739485,3.4214618,7.778275,1.4774358,-11.857083,-2.9094532,0.17117159,-1.0689329,-10.76108,-0.49463344,1.140187,2.2577035,-2.6216025,-1.9125347,-4.842711,3.620542,0.2794359,-0.4487735,-3.8713768,-1.926097,8
11,0.3710473,0.62134635,0.2778344,0.09411782,0.02190875,1534.6254913749456,1489.041296043495,20.723623472731685,0.0042289174,2327.328508851156,0.007338886321406412,0.11253048229768786,0.36707099215242195,-264.14917,153.5736,-53.13953,-4.8790255,-2.696489,11.840364,-9.022745,-2.569261,-3.7083585,-2.2076015,-2.2433698,1.0467777,-2.2830608,0.4669372,-6.4570045,-5.9767404,-5.631303,9.3086605,2.939412,-5.483984,-16.056194,2.1195045,8.800335,3.022867,-10.062268,-1.3559909,-0.08672584,0.04448548,-7.228383,-0.5790924,0.85393,2.9922001,-1.9015425,-1.569366,-4.878713,3.9516056,0.7236863,-1.1654137,-4.87165,-1.7612249,8
12,0.36543095,0.60099685,0.27839682,0.07508034,0.019576656,1529.5182102387023,1502.2531219695525,20.615366568992854,0.0042292066,2299.5096019237717,0.01301038372906753,0.11343366148843931,0.3258108385108151,-276.41293,153.79091,-51.535614,-6.9765244,1.9576747,11.341544,-8.970786,-1.3178539,-2.6043394,-1.1871538,-1.854332,2.0731168,-2.6797774,1.8047411,-5.9028373,-5.694177,-6.5366125,8.4958935,4.3018007,-5.8985405,-17.321812,1.6207981,8.444306,3.7834299,-9.133192,-0.3996308,0.14055462,0.34799692,-5.900776,0.0073695984,1.0044266,4.407128,-0.4409321,-1.0164539,-5.7716856,2.4988253,0.24213465,-0.97171825,-4.497565,-1.1835899,8
13,0.34287104,0.5957998,0.27837136,0.051268764,0.016087068,1600.665198809547,1661.2561246710156,20.518071031454518,0.0064401976,2463.995890534682,0.019320483509011853,0.11026124458092486,0.2708533087034119,-288.02017,146.36894,-43.757774,-10.032436,3.8740604,10.684882,-8.620944,0.40861008,-3.2387865,-1.4452341,-1.354641,3.8591168,-1.8967944,2.3597596,-6.684929,-7.631583,-6.944834,7.946139,3.6507251,-6.523381,-16.804712,1.3768448,6.9960933,3.4778185,-8.548182,0.7384568,0.017707473,-0.31247953,-6.636885,-0.29371396,0.9421157,3.8922317,-1.0381187,-1.4176329,-4.469419,2.2015574,-0.39259797,-1.3780056,-5.4347405,-1.5790055,8
14,0.3160909,0.60156214,0.27933133,0.04049126,0.0141803175,1631.7540864091332,1757.8546579774104,20.372810911448067,0.0073289718,2531.5205303919797,0.020832835152427048,0.10701826679913294,0.23367663067596883,-297.84677,141.9895,-37.232468,-10.655245,1.4819067,13.068236,-8.364194,2.087358,-6.0157733,-1.5317676,-2.5954933,3.8961315,-1.1604363,1.5057164,-8.1414175,-7.904644,-5.56643,8.89416,4.022004,-6.7105756,-15.869214,0.9644851,5.2984653,2.8790598,-7.53786,1.459883,0.18389812,0.42507207,-7.1589665,0.16702446,1.9177084,3.928902,-2.352894,-2.8988535,-4.705852,2.3005173,-1.0629122,-1.2133018,-5.223943,-1.1821132,8
15,0.31430587,0.50429267,0.25748217,0.6054539,0.05551041,1832.6649913089097,1582.4969502441663,22.451933579441974,0.0045127855,3021.8054269779623,-0.030819817522057296,0.12153404985549134,0.8544171758811182,-176.16826,124.423096,-66.97181,7.076506,-20.088995,11.105816,-18.653828,3.0985591,-19.997257,-12.873747,-6.2433653,5.739392,2.1684546,7.4274964,-2.7152672,3.2777305,0.29363978,9.631091,-5.018129,-17.796028,-17.625446,7.23549,13.25116,1.4752989,-11.97776,2.943896,2.5382738,-9.1278515,-16.288927,4.40859,8.127519,2.994926,-3.9213016,0.10909439,-1.2656996,5.213807,-0.59525305,-3.5551581,-3.7189145,-4.859489,8
16,0.31985998,0.5132038,0.25137758,0.69553596,0.058979124,1874.4595979611877,1624.3235788341635,22.501081459126894,0.004983311,3070.721894192558,-0.017530093122292128,0.122702537933526,0.90307715945061,-169.79529,119.68675,-65.099594,5.240594,-19.535898,9.799995,-17.953009,4.236144,-18.390526,-9.252458,-5.676673,5.8773947,-0.1641036,5.4196634,-3.8364418,5.9527173,0.5221796,11.298239,-5.3521166,-19.9996,-19.064472,8.156023,14.122288,-1.0772128,-13.992687,0.13663647,1.7423179,-8.377741,-17.223661,4.2037225,10.5984535,5.4464126,-4.407296,-0.5762518,-0.18026863,4.2714195,-1.8175071,-2.8478467,-3.6519232,-6.742021,8
17,0.3005781,0.49361154,0.25039938,0.72264516,0.060125373,1858.3840223756804,1624.9998316153253,22.451789009374995,0.0048351563,3006.1845195086707,-0.005542473093286283,0.1209328712066474,0.9058361143518662,-170.24971,120.29148,-63.659462,4.0444317,-18.300594,10.506276,-17.033337,5.724621,-17.40785,-7.641191,-3.901653,5.8031287,-0.35133666,4.27083,-5.3044534,3.4812665,-0.37394688,12.955682,-4.3356643,-19.991188,-23.152742,6.4945583,15.006206,-0.25046006,-14.64146,-0.4994881,2.9345696,-8.487719,-17.65923,3.7679975,11.21247,7.97628,-2.6295607,-0.32886425,-1.5584694,4.9173083,-1.4125314,-3.3525898,-4.94347,-6.4777756,8
18,0.30840033,0.5333854,0.26138934,0.43966287,0.04753869,1835.2103156485703,1624.7421468699981,22.048834511466435,0.005326615,2902.812697570448,-0.0015037211651984816,0.12283801481213873,0.7431924054472347,-187.63718,123.623146,-62.289135,2.0619144,-13.5011,12.188874,-16.42037,5.6938477,-15.078308,-6.768284,-3.0025768,4.326418,-0.06953972,4.060218,-7.091815,0.62972957,-0.9515283,12.2068615,-1.4078846,-17.604792,-26.031475,3.4687736,13.68052,2.40218,-12.129168,-0.05279277,2.9978158,-6.552951,-17.827312,0.7711216,8.629461,8.038304,-1.1450615,-0.09853557,-2.7716749,5.021052,-0.6421844,-4.324015,-6.100571,-4.1362877,8
19,0.30697113,0.57378453,0.2671946,0.3606033,0.043563593,1812.8097584327775,1616.032507262213,22.349563236374816,0.005056339,2875.6161375541906,-0.004088074842683309,0.1230496974349711,0.6778094475159424,-196.8857,126.80796,-61.335773,1.3154525,-13.383621,13.177136,-17.0111,4.153187,-13.0963125,-5.8882494,-2.8420851,1.1859325,2.3898394,2.5401747,-5.594441,-0.42166507,-2.1891634,12.102736,0.06483762,-15.172231,-27.8729,2.721361,11.360679,1.4917377,-11.58384,-0.54271674,2.3112278,-4.236389,-17.968586,-1.5841326,8.272067,7.3675137,-1.4736112,-0.18473393,-2.694485,4.447455,-0.017515149,-4.813248,-6.351427,-2.2657554,8
20,0.29467,0.5457179,0.26266173,0.42219055,0.047228586,1832.6262103711938,1628.085410535484,22.823339635786986,0.004478121,2993.1774690661127,-0.009801547937408863,0.1243480175216763,0.7029959350321151,-194.53888,125.138504,-60.59856,2.1814377,-18.016514,16.20665,-18.026592,3.1187158,-11.541201,-5.5951552,-4.631076,0.29268777,4.287874,0.87718296,-4.0825424,-5.6575384,-0.7846198,13.9583435,0.30978832,-13.469111,-28.029316,1.9642658,12.371164,1.5754399,-13.976018,0.056838416,2.020869,-4.2236524,-17.528868,-1.5947251,8.010581,8.837799,-1.5310901,-1.3574967,-2.894259,4.5302234,0.47328636,-4.602245,-5.366794,-1.488856,8
21,0.3138536,0.5855466,0.26406857,0.34280798,0.042101245,1804.5953232520062,1604.9304223735237,22.293500319785508,0.004510322,2950.048828125,-0.0027390103674825726,0.12344201589595376,0.6474357939418851,-202.59108,128.51604,-61.66424,1.7129266,-18.059626,15.362472,-17.260468,3.7458274,-11.584398,-3.347034,-3.8822079,-0.92870945,1.4872655,0.68418115,-6.170787,-5.876516,-0.9328136,13.328967,0.96994245,-12.413913,-24.724598,1.0721112,11.763971,1.1436762,-14.328777,-0.21049777,1.0217049,-4.374279,-15.396552,-1.3462985,6.175523,8.233062,-1.0092851,-1.5658243,-3.5038135,5.0787525,0.33528182,-3.4290001,-4.6240973,-2.5958924,8
22,0.351296,0.5988975,0.27137783,0.20504063,0.032075033,1715.1025740459866,1563.882267108389,21.73489790195688,0.004794418,2728.617797145954,-0.0025024460728762785,0.11793826770231214,0.5265413387547698,-223.21098,137.0346,-60.432487,0.38209212,-14.680611,12.7728195,-15.707058,1.2257462,-9.935574,-2.972674,-1.5202919,-0.17371796,0.6014292,0.8885826,-6.545063,-5.0651283,-4.9135466,12.571786,2.0647042,-9.68948,-19.379782,3.4648082,8.660209,-0.7720012,-13.105045,-0.93220377,1.781631,-3.772466,-12.63806,-0.8345282,4.901848,5.875847,-1.292418,-1.3827319,-4.7302647,3.6921425,0.24687031,-1.3301678,-3.8653674,-3.3605266,8
23,0.47875306,0.49809614,0.27577576,0.21596858,0.044284176,4414.910946500603,2868.9507347366934,20.391356521267536,0.1921269,8160.648341537211,-0.014489773181258967,0.33534478865606937,0.698743134343525,-130.72787,-10.210326,-49.118443,-15.644079,-21.98328,-11.356468,5.0798545,5.061507,-0.24767043,-0.08561486,-3.8745258,2.939935,-5.35037,6.2270536,2.3585196,9.480483,8.040707,8.611628,1.8629464,-2.7798722,-3.220506,2.0509753,-2.9681373,0.64840996,-3.097924,2.377259,-0.6232414,5.8308043,0.18848366,7.7548122,6.8101687,4.3769565,-1.3940461,1.0907269,-1.059231,1.5909516,-4.5597596,2.3375494,-0.9488992,-1.5121603,4
24,0.51024425,0.5115581,0.27643067,0.28529742,0.052572332,4494.844628794652,2882.9189551370246,19.777064907699152,0.20627259,8292.959294842847,-0.01956019498105563,0.34316857839595377,0.8359566540083577,-105.573746,-15.109677,-52.383327,-19.095778,-22.359682,-11.735146,-0.09044634,-0.7856105,-4.292285,-3.0271518,-2.8375094,3.3122,-4.70376,4.9599433,2.0201464,8.9051285,8.378696,10.115783,-0.48948318,-5.013374,-3.5059018,2.5139592,-4.6960773,-1.7816582,-4.563902,2.307439,0.21227062,4.206925,-1.8530383,6.6367345,6.6867805,2.988396,-2.5906782,0.3895409,-1.344932,0.8074867,-6.281906,1.853861,-0.55483305,-3.2790565,4
25,0.50704795,0.5702604,0.28137872,0.23651223,0.04673219,4302.186283137707,2787.7090859551986,19.680892777443106,0.17687015,7973.384155979046,0.001339715145876412,0.3234482252528902,0.7560094920442703,-125.19739,-12.866163,-58.111904,-16.946379,-25.08263,-14.436806,2.4449372,0.25085562,-1.9434737,0.5955959,-5.6937437,5.5223155,-4.8140564,0.022238053,-4.092438,4.1249804,3.4546967,6.1158814,3.4688575,0.6823602,-3.7210827,0.6800623,-3.5558164,-1.108725,-6.23673,-0.51502454,-2.630504,5.536801,0.50320697,4.1851473,2.788606,2.426765,-4.0789027,-0.46887052,-1.0112435,2.8032393,-3.2383282,1.0572535,-3.8328094,-1.5798758,4
26,0.5678115,0.6363675,0.2849059,0.10418991,0.02774504,4035.457439000793,2720.1189869983637,20.181810229995868,0.16281757,7587.280132315752,-0.0017820619282885297,0.2935981529985549,0.47473673489389284,-183.14452,-0.374692,-56.056404,-9.056726,-19.677168,-11.75595,2.4395556,6.0248466,0.4014139,3.5482428,-2.7401423,8.9965725,-3.7205489,-2.2106214,-7.136082,1.0471271,-1.6891601,5.3089147,5.61523,6.147983,-0.047131736,3.5756588,-0.68472713,0.35011917,-4.7866616,0.5132343,-0.8961761,6.4539194,1.4132152,4.29577,1.9643927,3.8999898,-3.1596224,0.9918823,-0.08096336,3.8112037,-0.39300594,2.8536744,-2.0586104,1.4890604,4
27,0.5339628,0.6142607,0.2777728,0.29922897,0.055001695,4513.6735803726115,2865.6067607709797,19.445798091860006,0.19781789,8289.411917449423,-0.006792733990953903,0.34438222543352603,0.8578204922221206,-104.57257,-19.746218,-57.244434,-20.941048,-21.62456,-10.02502,-1.2628464,-3.8689253,-4.9290304,-2.3877034,-1.7671293,3.80367,-6.3472033,2.94218,-0.17238602,5.95469,8.676085,11.674497,-0.45274475,-5.719425,-3.7140493,4.0118103,-4.693619,-1.4959146,-4.7790127,2.5018318,1.0050963,3.6322107,-5.2844925,3.456838,4.697033,2.870465,-2.788163,1.0026287,-0.91770494,0.76066077,-6.8197474,2.0271547,-0.03948742,-3.5018635,4
28,0.5130942,0.60423243,0.2758111,0.29623556,0.05465574,4486.208632791802,2853.816956213835,19.625039332482107,0.189186,8233.587399521315,-0.004841026487885108,0.3458640037933526,0.849197739297759,-106.30702,-18.296947,-56.141075,-19.410818,-23.120348,-10.5202675,-0.17239068,-2.6940272,-3.085021,-2.3005047,-3.6519203,4.1095753,-6.2103915,3.315546,-0.18472682,4.866852,8.006457,11.293591,0.5814218,-6.135313,-5.013575,1.9970813,-5.12474,-1.0107212,-6.2211633,0.86409545,0.19848353,5.7977486,-3.942229,3.9247863,4.9324985,2.86574,-1.7713329,1.001314,-1.74697,1.0547067,-6.5226936,1.6642629,-0.7789311,-4.083799,4
29,0.46778935,0.4930712,0.27123916,0.2658382,0.05005171,4460.659097828626,2875.4447097633492,20.064846377150353,0.18756916,8227.239461027817,-0.014386821203944035,0.3387091311416185,0.7825990643961117,-113.11086,-13.659386,-51.76586,-18.20936,-24.985275,-14.10821,-1.2082423,-2.566646,-3.2621546,-2.104931,-5.52904,4.055002,-4.347433,6.1625443,1.3570375,5.6850753,7.6136928,8.848168,-0.495042,-5.8657165,-4.371526,0.25409618,-6.0813007,-2.6524904,-8.325316,-0.25746903,-0.60232455,6.548675,0.06045625,7.97427,6.008767,3.1067681,-1.809265,0.12190167,-3.4566855,-0.61456203,-6.1410384,0.78687555,-3.4936948,-4.705985,4
30,0.42227307,0.40938345,0.26506498,0.25537115,0.048523605,4491.133346819861,2880.383499144827,20.22933212803874,0.18925132,8238.75287888367,-0.024203066414515507,0.34062838692196534,0.7519010779315215,-116.270615,-14.0563965,-50.435703,-18.700514,-26.077213,-13.510351,-0.43428713,-3.0607831,-3.8479311,-1.9310813,-7.4577327,4.2936993,-3.3243704,7.3580246,1.5733469,5.7069693,7.731479,6.390129,-1.9473602,-5.6758056,-4.2105846,0.17241824,-7.4104977,-4.884366,-9.821916,-0.88176864,-0.82950395,6.1128197,1.279202,11.535585,6.058315,1.9278176,-3.3239796,-1.6773982,-3.3117328,-1.6486118,-5.9740577,1.5750397,-6.383914,-5.308986,4
31,0.42458877,0.4260662,0.2669819,0.26187778,0.049364254,4485.972015096648,2867.941080732692,20.148268919683858,0.19106421,8211.991961705202,-0.03080035749478328,0.34234724981936415,0.7694193418656654,-114.77703,-14.52775,-51.058002,-18.820835,-25.88227,-12.5429535,0.083012044,-3.1328802,-4.2444806,-1.8663926,-8.034683,4.4877605,-3.4629414,5.696838,0.8031627,6.47354,8.485496,7.497611,-1.8609531,-5.9683313,-5.0912924,-1.2868112,-8.522828,-4.6072645,-9.7116,-0.06715574,-0.4495414,5.1035,0.55294776,12.04633,6.184075,1.7976564,-3.614819,-1.2423372,-1.9552274,-1.8144076,-5.610993,1.6076231,-6.835093,-4.9125824,4
32,0.4905217,0.53165066,0.27333418,0.2550936,0.049812283,4474.711240219774,2842.556954027013,19.796339660023264,0.19049187,8148.325872696893,-0.006482940566726429,0.34384596278901736,0.7792300777020859,-114.712944,-16.164732,-53.630825,-18.547657,-24.930235,-11.91756,-0.61159635,-3.771569,-4.911528,-0.7902702,-6.0599957,5.2754397,-4.2847095,3.6870935,-0.5991205,5.7500577,7.885052,8.674991,-1.0041765,-6.993014,-4.2829103,0.15374394,-5.93571,-1.721963,-8.960164,2.255951,-0.017810436,3.9530568,-3.1573923,6.3695564,5.861041,4.2071266,-2.741037,0.071479686,-1.655629,-1.8003772,-4.651232,2.4232397,-3.21576,-3.501428,4
33,0.5380744,0.5926549,0.27977642,0.21613228,0.04558215,4376.082043951848,2810.5028624696943,19.76363101749798,0.18244483,8031.947000316112,0.0023283634603971093,0.332547755599711,0.7267551026944404,-124.364815,-13.7907915,-55.89968,-17.841536,-25.088572,-12.050335,0.6738444,-2.9299815,-5.337144,-1.1434194,-4.709704,5.2334847,-5.7702107,0.8358816,-4.03628,3.402233,5.366062,7.53543,1.2096881,-2.2490766,-1.8053031,2.1660304,-3.4678633,-0.8087969,-7.799244,2.3016062,-1.7745326,3.2266464,-3.9419518,1.7613727,3.8455827,5.181707,-2.1856728,0.7267586,-1.5530174,-0.39274552,-2.6309185,3.6350875,-1.2702113,-1.2567648,4
34,0.5097661,0.54022664,0.28090492,0.24183646,0.047536485,4349.153654231762,2814.847539781045,19.886526597463497,0.17740306,8048.625897534321,-2.6168765537240894e-06,0.32628194996387283,0.7598789098454048,-121.78452,-13.436405,-56.843506,-18.620708,-25.946058,-13.984255,2.3265543,-1.5174464,-4.7269716,-1.6144559,-5.6835294,4.8380046,-5.493784,1.0689659,-3.3113315,4.940239,5.986616,7.6318502,3.069153,-0.28052437,-3.7157505,0.25178528,-4.0693326,-1.0870423,-6.93321,0.05577052,-3.4974513,4.496691,-0.6916733,3.3871527,3.2421193,3.7107038,-3.4401898,0.29310942,-1.3618823,1.0390258,-3.146779,2.330632,-3.467518,-2.0133193,4
